date,entry_ts,exit_ts,year,instrument,strategy,direction,entry,exit_price,stop,target,pnl_pts,pnl_rs,win,exit_reason,bias_score,lots_used,capital_used,atr14,stop_pts,target_pts,vah,val,poc,pierce_pts,profile_used,regime_start,days_held,regime,macro_ok,size_factor,trend_pct,per_trade_risk_pct,period
2023-09-12,2023-09-12 12:30:00,2023-09-12 15:15:00,2023,NSE-NIFTY,VP_TRAIL_SWING,SHORT,20014.2,20046.3,20121.01,19711.05,-52.1,-1342.5,0,SQUARE OFF,0.8176,25,55000,138.58,106.81,303.15,19980.0,19480.0,19610.0,113.3,full,,0,neutral,True,0.5,2.23,0.45,IS
2023-10-18,2023-10-18 10:45:00,2023-10-19 09:15:00,2023,NSE-NIFTY,VP_TRAIL_SWING,SHORT,19777.1,19621.78,19868.67,19621.78,135.32,3343.12,1,TARGET HIT,0.2081,25,55000,120.11,91.57,155.32,19820.0,19520.0,19570.0,25.0,full,,1,neutral,True,1.0,0.32,0.9,IS
2023-12-20,2023-12-20 12:15:00,2023-12-20 15:15:00,2023,NSE-NIFTY,VP_TRAIL_SWING,SHORT,21588.15,21169.54,21714.93,21169.54,398.61,9925.31,1,TARGET HIT,1.0,25,55000,174.64,126.78,418.61,21340.0,20320.0,21030.0,340.0,full,,0,neutral,True,0.5,2.47,0.45,IS
2024-01-16,2024-01-16 13:00:00,2024-01-17 09:15:00,2024,NSE-NIFTY,VP_TRAIL_SWING,SHORT,22027.25,21834.31,22175.8,21834.31,172.94,4283.44,1,TARGET HIT,1.0,25,55000,196.32,148.55,192.94,21860.0,21560.0,21770.0,278.0,full,,1,neutral,True,0.5,2.65,0.45,IS
2024-01-18,2024-01-18 10:15:00,2024-01-19 09:30:00,2024,NSE-NIFTY,VP_TRAIL_SWING,LONG,21437.05,21686.76,21277.63,21686.76,229.71,5702.81,1,TARGET HIT,1.0,25,55000,200.76,159.42,249.71,21900.0,21560.0,21770.0,241.0,full,,1,neutral,True,0.5,-0.63,0.45,IS
2024-02-02,2024-02-02 12:30:00,2024-02-02 14:30:00,2024,NSE-NIFTY,VP_TRAIL_SWING,SHORT,22030.2,22030.2,22255.99,21850.05,-20.0,-540.0,0,BREAKEVEN,1.0,25,55000,285.72,225.79,180.15,21880.0,21660.0,21790.0,318.85,full,,0,neutral,True,0.5,1.17,0.45,IS
2024-02-28,2024-02-28 10:45:00,2024-02-29 09:45:00,2024,NSE-NIFTY,VP_TRAIL_SWING,SHORT,22056.75,21998.88,22270.12,21871.69,37.87,906.83,1,BREAKEVEN,0.3775,25,55000,225.15,213.37,185.06,22140.0,21720.0,21810.0,85.0,full,,1,neutral,True,1.0,-0.17,0.9,IS
2024-03-14,2024-03-14 11:30:00,2024-03-14 15:15:00,2024,NSE-NIFTY,VP_TRAIL_SWING,LONG,22291.5,22250.0,22074.05,22395.38,-61.5,-1577.5,0,SQUARE OFF,1.0,25,55000,215.78,217.45,103.88,22600.0,22340.0,22430.0,222.8,full,,0,neutral,True,0.5,-1.61,0.45,IS
2024-03-15,2024-03-15 13:30:00,2024-03-18 09:15:00,2024,NSE-NIFTY,VP_TRAIL_SWING,LONG,22108.7,22108.7,21957.26,22349.67,-20.0,-540.0,0,TRAIL STOP,1.0,25,55000,212.66,151.44,240.97,22600.0,22260.0,22430.0,260.0,full,,1,neutral,True,0.5,-1.53,0.45,IS
2024-03-18,2024-03-18 12:15:00,2024-03-18 15:15:00,2024,NSE-NIFTY,VP_TRAIL_SWING,LONG,22173.9,22134.0,21975.72,22365.97,-59.9,-1537.5,0,SQUARE OFF,0.7606,25,55000,212.66,198.18,192.07,22600.0,22180.0,22430.0,161.75,full,,0,neutral,True,0.5,-1.85,0.45,IS
2024-03-20,2024-03-20 11:30:00,2024-03-20 15:15:00,2024,NSE-NIFTY,VP_TRAIL_SWING,LONG,21933.0,21917.0,21755.64,22305.75,-36.0,-940.0,0,SQUARE OFF,1.0,25,55000,212.05,177.36,372.75,22600.0,22100.0,22430.0,301.95,full,,0,neutral,True,0.5,-2.47,0.45,IS
2024-04-15,2024-04-15 10:45:00,2024-04-15 13:00:00,2024,NSE-NIFTY,VP_TRAIL_SWING,LONG,22515.4,22404.32,22404.32,22586.35,-131.08,-3317.05,0,TRAIL STOP,0.038,25,55000,149.91,111.08,70.95,22740.0,22440.0,22610.0,5.7,full,,0,neutral,True,1.0,-0.16,0.9,IS
2024-04-18,2024-04-18 11:00:00,2024-04-18 13:15:00,2024,NSE-NIFTY,VP_TRAIL_SWING,LONG,22294.0,22221.0,22137.49,22531.0,-93.0,-2365.0,0,TRAIL STOP,1.0,25,55000,162.53,156.51,237.0,22780.0,22440.0,22610.0,270.0,full,,0,neutral,True,0.5,-2.38,0.45,IS
2024-04-19,2024-04-19 13:45:00,2024-04-19 15:15:00,2024,NSE-NIFTY,VP_TRAIL_SWING,LONG,22125.0,22123.0,21924.93,22488.75,-22.0,-590.0,0,SQUARE OFF,1.0,25,55000,177.36,200.07,363.75,22860.0,22280.0,22610.0,319.6,full,,0,neutral,True,0.5,-2.88,0.45,IS
2024-04-22,2024-04-22 11:45:00,2024-04-23 09:45:00,2024,NSE-NIFTY,VP_TRAIL_SWING,LONG,22297.85,22359.08,22162.72,22531.96,41.23,990.71,1,BREAKEVEN,0.0073,25,55000,177.84,135.13,234.11,22860.0,22200.0,22610.0,1.3,full,,1,neutral,True,0.5,-2.97,0.45,IS
2024-05-08,2024-05-08 11:45:00,2024-05-08 12:30:00,2024,NSE-NIFTY,VP_TRAIL_SWING,LONG,22429.4,22429.4,22245.42,22519.85,-20.0,-540.0,0,BREAKEVEN,1.0,25,55000,215.64,183.98,90.45,22840.0,22540.0,22550.0,251.45,full,,0,neutral,True,0.5,-1.63,0.45,IS
2024-05-13,2024-05-13 11:15:00,2024-05-15 10:00:00,2024,NSE-NIFTY,VP_TRAIL_SWING,LONG,22025.0,22262.57,21853.35,22418.75,217.57,5399.23,1,BREAKEVEN,1.0,25,55000,225.76,171.65,393.75,22840.0,22300.0,22550.0,400.0,full,,2,neutral,True,0.5,-1.88,0.45,IS
2024-06-05,2024-06-05 10:30:00,2024-06-05 11:45:00,2024,NSE-NIFTY,VP_TRAIL_SWING,LONG,22105.45,22274.0,21859.8,22543.86,148.55,3673.75,1,BREAKEVEN,0.534,25,55000,300.0,245.65,438.41,23860.0,22080.0,22690.0,160.2,full,,0,neutral,True,0.5,-4.14,0.45,IS
2024-06-27,2024-06-27 10:30:00,2024-06-27 12:00:00,2024,NSE-NIFTY,VP_TRAIL_SWING,SHORT,23864.4,24008.03,24032.67,23628.6,-163.63,-4130.78,0,TRAIL STOP,0.5155,25,55000,213.37,168.27,235.8,23880.0,22660.0,23550.0,110.0,full,,0,neutral,True,0.5,1.55,0.45,IS
2024-07-04,2024-07-04 10:45:00,2024-07-05 09:15:00,2024,NSE-NIFTY,VP_TRAIL_SWING,SHORT,24382.0,24329.91,24481.27,24253.0,32.09,762.19,1,BREAKEVEN,1.0,25,55000,139.73,99.27,129.0,24300.0,24080.0,24210.0,154.9,full,,1,neutral,True,0.5,2.11,0.45,IS
2024-07-18,2024-07-18 10:45:00,2024-07-18 12:00:00,2024,NSE-NIFTY,VP_TRAIL_SWING,SHORT,24613.75,24613.75,24733.4,24415.94,-20.0,-540.0,0,BREAKEVEN,1.0,25,55000,167.26,119.65,197.81,24480.0,24140.0,24350.0,219.95,full,,0,neutral,True,0.5,0.67,0.45,IS
2024-07-19,2024-07-19 11:30:00,2024-07-22 09:15:00,2024,NSE-NIFTY,VP_TRAIL_SWING,SHORT,24633.4,24420.85,24772.74,24420.85,192.55,4773.75,1,TARGET HIT,0.9424,25,55000,187.29,139.34,212.55,24560.0,24140.0,24350.0,176.5,full,,1,neutral,True,0.5,1.92,0.45,IS
2024-07-22,2024-07-22 12:15:00,2024-07-22 15:15:00,2024,NSE-NIFTY,VP_TRAIL_SWING,SHORT,24497.9,24517.65,24644.86,24386.97,-39.75,-1033.75,0,SQUARE OFF,0.2531,25,55000,187.29,146.96,110.93,24560.0,24140.0,24350.0,47.4,full,,0,neutral,True,0.5,0.51,0.45,IS
2024-07-23,2024-07-23 13:00:00,2024-07-23 13:15:00,2024,NSE-NIFTY,VP_TRAIL_SWING,LONG,24255.8,24255.8,24023.73,24326.45,-20.0,-540.0,0,BREAKEVEN,0.7286,25,55000,211.36,232.07,70.65,24640.0,24220.0,24350.0,154.0,full,,0,neutral,True,1.0,-0.05,0.9,IS
2024-08-05,2024-08-05 13:30:00,2024-08-05 15:15:00,2024,NSE-NIFTY,VP_TRAIL_SWING,LONG,24115.0,24096.0,23891.33,24786.25,-39.0,-1015.0,0,SQUARE OFF,1.0,25,55000,293.33,223.67,671.25,25140.0,24600.0,25010.0,650.0,full,,0,neutral,True,0.5,-0.86,0.45,IS
2024-09-06,2024-09-06 10:15:00,2024-09-06 13:00:00,2024,NSE-NIFTY,VP_TRAIL_SWING,LONG,25020.0,24901.46,24901.46,25267.5,-138.54,-3503.5,0,TRAIL STOP,1.0,25,55000,167.95,118.54,247.5,25400.0,25180.0,25350.0,244.95,full,,0,neutral,True,1.0,0.31,0.9,IS
2024-09-09,2024-09-09 13:15:00,2024-09-10 09:45:00,2024,NSE-NIFTY,VP_TRAIL_SWING,LONG,24975.7,24975.7,24854.38,25256.42,-20.0,-540.0,0,TRAIL STOP,0.7273,25,55000,180.88,121.32,280.72,25440.0,25020.0,25350.0,131.55,full,,1,neutral,True,0.5,-1.93,0.45,IS
2024-09-10,2024-09-10 11:00:00,2024-09-11 09:15:00,2024,NSE-NIFTY,VP_TRAIL_SWING,LONG,25019.45,25080.47,24883.33,25267.36,41.02,985.49,1,BREAKEVEN,0.3234,25,55000,187.06,136.12,247.91,25440.0,24980.0,25350.0,60.5,full,,1,neutral,True,0.5,-1.36,0.45,IS
2024-09-19,2024-09-19 11:15:00,2024-09-19 11:30:00,2024,NSE-NIFTY,VP_TRAIL_SWING,SHORT,25463.55,25463.55,25619.72,25393.39,-20.0,-540.0,0,BREAKEVEN,0.6042,25,55000,198.61,156.17,70.16,25460.0,25000.0,25370.0,120.0,full,,0,neutral,True,0.5,1.7,0.45,IS
2024-09-20,2024-09-20 13:30:00,2024-09-20 14:45:00,2024,NSE-NIFTY,VP_TRAIL_SWING,SHORT,25562.85,25711.21,25835.96,25418.21,-168.36,-4249.08,0,TRAIL STOP,1.0,25,55000,214.82,273.11,144.64,25500.0,25000.0,25370.0,293.0,full,,0,neutral,True,0.5,0.66,0.45,IS
2024-10-07,2024-10-07 11:15:00,2024-10-07 13:30:00,2024,NSE-NIFTY,VP_TRAIL_SWING,LONG,25142.0,24919.58,24901.31,25403.0,-242.42,-6100.62,0,TRAIL STOP,0.4868,25,55000,318.43,240.69,261.0,26000.0,25120.0,25490.0,155.0,full,,0,neutral,True,0.5,-3.92,0.45,IS
2024-10-18,2024-10-18 11:30:00,2024-10-21 09:30:00,2024,NSE-NIFTY,VP_TRAIL_SWING,LONG,24888.0,24890.02,24654.41,25069.5,-17.98,-489.42,0,BREAKEVEN,0.3179,25,55000,279.95,233.59,181.5,25580.0,24800.0,25130.0,89.0,full,,1,neutral,True,0.5,-1.12,0.45,IS
2024-10-21,2024-10-21 13:45:00,2024-10-21 15:15:00,2024,NSE-NIFTY,VP_TRAIL_SWING,LONG,24883.0,24757.0,24674.21,25068.25,-146.0,-3690.0,0,SQUARE OFF,0.1064,25,55000,279.95,208.79,185.25,25500.0,24760.0,25130.0,29.8,full,,0,neutral,True,1.0,-0.33,0.9,IS
2024-10-28,2024-10-28 10:30:00,2024-10-28 15:15:00,2024,NSE-NIFTY,VP_TRAIL_SWING,LONG,24414.65,24362.0,24207.01,24951.16,-72.65,-1856.25,0,SQUARE OFF,0.6793,25,55000,264.96,207.64,536.51,25500.0,24440.0,25130.0,180.0,full,,0,neutral,True,0.5,-3.01,0.45,IS
2024-10-29,2024-10-29 12:00:00,2024-10-30 09:30:00,2024,NSE-NIFTY,VP_TRAIL_SWING,LONG,24324.9,24366.45,24110.58,24928.72,21.55,498.79,1,TRAIL STOP,0.7267,25,55000,269.7,214.33,603.82,25500.0,24360.0,25130.0,196.0,full,,1,neutral,True,0.5,-1.59,0.45,IS
2024-11-18,2024-11-18 12:15:00,2024-11-18 15:15:00,2024,NSE-NIFTY,VP_TRAIL_SWING,LONG,23619.95,23517.9,23324.23,24137.49,-122.05,-3091.25,0,SQUARE OFF,1.0,25,55000,329.08,295.72,517.54,24600.0,23940.0,24310.0,549.95,full,,0,neutral,True,0.5,-2.72,0.45,IS
2024-11-22,2024-11-22 12:00:00,2024-11-25 09:15:00,2024,NSE-NIFTY,VP_TRAIL_SWING,LONG,23665.0,24148.75,23403.41,24148.75,463.75,11553.75,1,TARGET HIT,0.5596,25,55000,335.95,261.59,483.75,24640.0,23660.0,24310.0,188.0,full,,1,neutral,True,0.5,-2.42,0.45,IS
2024-12-04,2024-12-04 11:45:00,2024-12-04 15:15:00,2024,NSE-NIFTY,VP_TRAIL_SWING,SHORT,24496.7,24559.0,24720.0,24341.67,-82.3,-2097.5,0,SQUARE OFF,0.4,25,55000,300.0,223.3,155.03,24540.0,24160.0,24290.0,120.0,full,,0,neutral,True,0.5,1.36,0.45,IS
2024-12-13,2024-12-13 11:30:00,2024-12-13 11:45:00,2024,NSE-NIFTY,VP_TRAIL_SWING,LONG,24414.0,24416.99,24178.2,24651.0,-17.01,-465.26,0,BREAKEVEN,0.6401,25,55000,264.01,235.8,237.0,24820.0,24400.0,24730.0,169.0,full,,0,neutral,True,0.5,-0.52,0.45,IS
2024-12-20,2024-12-20 10:30:00,2024-12-20 12:45:00,2024,NSE-NIFTY,VP_TRAIL_SWING,LONG,23967.0,23826.03,23771.17,24539.25,-160.97,-4064.31,0,TRAIL STOP,1.0,25,55000,269.9,195.83,572.25,24820.0,24320.0,24730.0,494.85,full,,0,neutral,True,0.5,-2.54,0.45,IS
2024-12-23,2024-12-23 11:00:00,2024-12-23 12:45:00,2024,NSE-NIFTY,VP_TRAIL_SWING,LONG,23886.65,23697.36,23681.83,24519.16,-209.29,-5272.3,0,TRAIL STOP,1.0,25,55000,272.59,204.82,632.51,24820.0,24280.0,24730.0,543.65,full,,0,neutral,True,0.5,-4.9,0.45,IS
2025-01-10,2025-01-10 11:00:00,2025-01-10 14:15:00,2025,NSE-NIFTY,VP_TRAIL_SWING,LONG,23641.0,23482.45,23376.53,23752.75,-178.55,-4503.81,0,TRAIL STOP,0.7107,25,55000,267.34,264.47,111.75,24080.0,23620.0,23790.0,190.0,full,,0,neutral,True,0.5,-2.47,0.45,IS
2025-01-14,2025-01-14 11:00:00,2025-01-14 15:15:00,2025,NSE-NIFTY,VP_TRAIL_SWING,LONG,23336.6,23280.0,23147.36,23676.65,-76.6,-1955.0,0,SQUARE OFF,1.0,25,55000,259.71,189.24,340.05,24160.0,23620.0,23790.0,420.7,full,,0,neutral,True,0.5,-2.37,0.45,IS
2025-01-17,2025-01-17 12:00:00,2025-01-17 15:15:00,2025,NSE-NIFTY,VP_TRAIL_SWING,LONG,23274.0,23260.0,23103.23,23661.0,-34.0,-890.0,0,SQUARE OFF,1.0,25,55000,234.34,170.77,387.0,24320.0,23580.0,23790.0,429.9,full,,0,neutral,True,0.5,-1.12,0.45,IS
2025-01-27,2025-01-27 12:15:00,2025-01-27 15:15:00,2025,NSE-NIFTY,VP_TRAIL_SWING,LONG,22943.85,22831.9,22788.81,23188.46,-131.95,-3338.75,0,SQUARE OFF,1.0,25,55000,215.72,155.04,244.61,23840.0,23060.0,23270.0,228.05,full,,0,neutral,True,0.5,-0.64,0.45,IS
2025-01-28,2025-01-28 11:15:00,2025-01-28 14:45:00,2025,NSE-NIFTY,VP_TRAIL_SWING,LONG,22984.6,22994.37,22830.84,23198.65,-10.23,-295.85,0,BREAKEVEN,0.8474,25,55000,218.78,153.76,214.05,23880.0,23060.0,23270.0,185.4,full,,0,neutral,True,0.5,-2.4,0.45,IS
2025-02-12,2025-02-12 11:15:00,2025-02-13 09:15:00,2025,NSE-NIFTY,VP_TRAIL_SWING,LONG,23022.7,23114.2,22851.07,23448.17,71.5,1747.39,1,BREAKEVEN,1.0,25,55000,244.51,171.63,425.47,23760.0,23380.0,23590.0,480.0,full,,1,neutral,True,0.5,-2.74,0.45,IS
2025-02-17,2025-02-17 10:30:00,2025-02-18 09:15:00,2025,NSE-NIFTY,VP_TRAIL_SWING,LONG,23004.95,23004.95,22787.43,23443.74,-20.0,-540.0,0,TRAIL STOP,1.0,25,55000,246.62,217.52,438.79,23840.0,23180.0,23590.0,342.25,full,,1,neutral,True,0.5,-2.75,0.45,IS
2025-04-07,2025-04-07 13:30:00,2025-04-08 09:45:00,2025,NSE-NIFTY,VP_TRAIL_SWING,LONG,22051.9,22489.17,21800.62,23025.47,417.27,10391.87,1,BREAKEVEN,1.0,25,55000,311.75,251.28,973.57,23800.0,22240.0,23350.0,380.0,full,,1,neutral,True,0.5,-2.66,0.45,IS
2025-05-02,2025-05-02 10:45:00,2025-05-02 11:15:00,2025,NSE-NIFTY,VP_TRAIL_SWING,SHORT,24539.5,24539.5,24780.85,24457.38,-20.0,-540.0,0,BREAKEVEN,0.634,25,55000,312.76,241.35,82.12,24520.0,24140.0,24430.0,198.3,full,,0,neutral,True,1.0,0.3,0.9,IS
2025-05-09,2025-05-09 11:15:00,2025-05-09 15:15:00,2025,NSE-NIFTY,VP_TRAIL_SWING,LONG,24154.1,24082.9,23946.09,24376.03,-91.2,-2320.0,0,SQUARE OFF,0.911,25,55000,264.54,208.01,221.93,24580.0,24240.0,24450.0,241.0,full,,0,neutral,True,0.5,-0.71,0.45,IS
2025-05-13,2025-05-13 12:30:00,2025-05-14 09:15:00,2025,NSE-NIFTY,VP_TRAIL_SWING,SHORT,24730.0,24730.0,24959.31,24520.0,-20.0,-540.0,0,BREAKEVEN,0.9197,25,55000,302.28,229.31,210.0,24620.0,24080.0,24450.0,278.0,full,,1,neutral,True,0.5,1.97,0.45,IS
2025-05-20,2025-05-20 12:45:00,2025-05-21 09:30:00,2025,NSE-NIFTY,VP_TRAIL_SWING,SHORT,24869.8,24869.8,25096.98,24554.95,-20.0,-540.0,0,TRAIL STOP,0.5925,25,55000,301.92,227.18,314.85,24860.0,24120.0,24450.0,178.9,full,,1,neutral,True,1.0,-0.34,0.9,IS
2025-05-27,2025-05-27 12:15:00,2025-05-28 09:15:00,2025,NSE-NIFTY,VP_TRAIL_SWING,SHORT,24900.0,24891.28,25169.37,24562.5,-11.28,-321.96,0,TRAIL STOP,0.2838,25,55000,303.76,269.37,337.5,25020.0,24360.0,24450.0,86.2,full,,1,neutral,True,1.0,0.28,0.9,IS
2025-06-05,2025-06-05 13:15:00,2025-06-05 14:45:00,2025,NSE-NIFTY,VP_TRAIL_SWING,SHORT,24893.3,24893.3,25053.19,24770.83,-20.0,-540.0,0,BREAKEVEN,0.4902,25,55000,221.94,159.89,122.47,24900.0,24680.0,24730.0,108.8,full,,0,neutral,True,1.0,-0.11,0.9,IS
2025-06-24,2025-06-24 12:30:00,2025-06-25 09:15:00,2025,NSE-NIFTY,VP_TRAIL_SWING,SHORT,25217.8,25152.22,25395.68,24941.95,45.58,1099.38,1,BREAKEVEN,1.0,25,55000,224.45,177.88,275.85,25060.0,24640.0,24850.0,289.0,full,,1,neutral,True,1.0,-0.02,0.9,IS
2025-06-26,2025-06-26 10:30:00,2025-06-26 13:15:00,2025,NSE-NIFTY,VP_TRAIL_SWING,SHORT,25310.0,25453.08,25498.49,24965.0,-163.08,-4116.92,0,TRAIL STOP,1.0,25,55000,217.44,188.49,345.0,25140.0,24680.0,24850.0,315.0,full,,0,neutral,True,0.5,1.76,0.45,IS
2025-07-15,2025-07-15 10:45:00,2025-07-16 09:15:00,2025,NSE-NIFTY,VP_TRAIL_SWING,LONG,25252.0,25252.0,25130.56,25535.5,-20.0,-540.0,0,TRAIL STOP,1.0,25,55000,150.89,121.44,283.5,25720.0,25420.0,25630.0,258.9,full,,1,neutral,True,0.5,-1.44,0.45,IS
2025-07-16,2025-07-16 12:30:00,2025-07-16 15:15:00,2025,NSE-NIFTY,VP_TRAIL_SWING,LONG,25247.0,25236.7,25132.32,25534.25,-30.3,-797.5,0,SQUARE OFF,1.0,25,55000,150.89,114.68,287.25,25760.0,25420.0,25630.0,257.5,full,,0,neutral,True,0.5,-1.33,0.45,IS
2025-07-23,2025-07-23 12:00:00,2025-07-24 09:45:00,2025,NSE-NIFTY,VP_TRAIL_SWING,LONG,25194.0,25198.75,25090.65,25521.0,-15.25,-421.25,0,TRAIL STOP,0.394,25,55000,152.3,103.35,327.0,25760.0,25180.0,25630.0,60.0,full,,1,neutral,True,0.5,-0.74,0.45,IS
2025-07-29,2025-07-29 13:30:00,2025-07-30 10:30:00,2025,NSE-NIFTY,VP_TRAIL_SWING,LONG,24779.4,24799.3,24653.15,25417.35,-0.1,-42.41,0,TRAIL STOP,1.0,25,55000,171.39,126.25,637.95,25760.0,25100.0,25630.0,411.9,full,,1,neutral,True,0.5,-1.72,0.45,IS
2025-07-30,2025-07-30 11:15:00,2025-07-30 15:15:00,2025,NSE-NIFTY,VP_TRAIL_SWING,LONG,24909.1,24860.0,24751.72,25449.78,-69.1,-1767.5,0,SQUARE OFF,1.0,25,55000,171.39,157.38,540.68,25760.0,25100.0,25630.0,314.0,full,,0,neutral,True,0.5,-1.0,0.45,IS
2025-07-31,2025-07-31 11:00:00,2025-07-31 14:30:00,2025,NSE-NIFTY,VP_TRAIL_SWING,LONG,24744.0,24832.51,24609.34,25408.5,68.51,1672.86,1,TRAIL STOP,1.0,25,55000,183.31,134.66,664.5,25760.0,25060.0,25630.0,414.0,full,,0,neutral,True,0.5,-1.56,0.45,IS
2025-08-18,2025-08-18 12:00:00,2025-08-18 15:15:00,2025,NSE-NIFTY,VP_TRAIL_SWING,SHORT,24931.4,24973.1,25104.15,24750.35,-61.7,-1582.5,0,SQUARE OFF,1.0,25,55000,189.73,172.75,181.05,24780.0,24520.0,24690.0,286.2,full,,0,neutral,True,1.0,-0.18,0.9,IS
2025-09-04,2025-09-04 12:00:00,2025-09-05 09:15:00,2025,NSE-NIFTY,VP_TRAIL_SWING,SHORT,24910.0,24908.64,25049.08,24730.0,-18.64,-506.04,0,BREAKEVEN,0.6571,25,55000,197.68,139.08,180.0,24880.0,24620.0,24670.0,129.9,full,,1,neutral,True,1.0,0.39,0.9,IS
2025-10-17,2025-10-17 12:45:00,2025-10-17 15:15:00,2025,NSE-NIFTY,VP_TRAIL_SWING,SHORT,25750.0,25751.2,25888.51,25390.0,-21.2,-570.0,0,SQUARE OFF,1.0,25,55000,197.56,138.51,360.0,25480.0,24980.0,25270.0,369.0,full,,0,neutral,True,0.5,1.46,0.45,IS
2025-10-24,2025-10-24 10:15:00,2025-10-27 09:15:00,2025,NSE-NIFTY,VP_TRAIL_SWING,SHORT,25867.3,25830.6,26004.95,25419.33,16.7,377.41,1,TRAIL STOP,1.0,25,55000,191.21,137.65,447.97,25680.0,24860.0,25270.0,286.1,full,,1,neutral,True,0.5,2.02,0.45,IS
2025-10-28,2025-10-28 10:45:00,2025-10-28 15:15:00,2025,NSE-NIFTY,VP_TRAIL_SWING,SHORT,25875.0,25934.9,26030.88,25421.25,-79.9,-2037.5,0,SQUARE OFF,0.5567,25,55000,199.39,155.88,453.75,25880.0,24860.0,25270.0,111.0,full,,0,neutral,True,0.5,1.11,0.45,IS
2025-11-07,2025-11-07 11:15:00,2025-11-11 09:15:00,2025,NSE-NIFTY,VP_TRAIL_SWING,LONG,25545.0,25654.69,25401.4,25803.75,89.69,2202.34,1,BREAKEVEN,1.0,25,55000,195.2,143.6,258.75,25980.0,25680.0,25890.0,240.0,full,,2,neutral,True,0.5,-2.38,0.45,IS
2025-11-11,2025-11-11 12:15:00,2025-11-12 09:15:00,2025,NSE-NIFTY,VP_TRAIL_SWING,LONG,25684.8,25838.7,25515.96,25838.7,133.9,3307.5,1,TARGET HIT,0.2395,25,55000,187.86,168.84,153.9,25940.0,25600.0,25890.0,45.0,full,,1,neutral,True,0.5,-0.81,0.45,IS
2025-12-09,2025-12-09 11:00:00,2025-12-09 15:15:00,2025,NSE-NIFTY,VP_TRAIL_SWING,LONG,25999.8,25960.0,25837.5,26262.45,-59.8,-1535.0,0,SQUARE OFF,1.0,25,55000,187.49,162.3,262.65,26400.0,26100.0,26350.0,225.0,full,,0,neutral,True,0.5,-1.06,0.45,IS
2025-12-11,2025-12-11 10:15:00,2025-12-12 10:15:00,2025,NSE-NIFTY,VP_TRAIL_SWING,LONG,25934.0,26054.63,25791.21,26246.0,100.63,2475.87,1,BREAKEVEN,1.0,25,55000,188.13,142.79,312.0,26440.0,26060.0,26350.0,230.0,full,,1,neutral,True,0.5,-1.09,0.45,IS
2025-12-18,2025-12-18 10:15:00,2025-12-18 15:15:00,2025,NSE-NIFTY,VP_TRAIL_SWING,LONG,25912.8,25882.0,25778.75,26060.7,-50.8,-1310.0,0,SQUARE OFF,0.2623,25,55000,175.74,134.05,147.9,26280.0,25860.0,26110.0,46.1,full,,0,neutral,True,1.0,0.2,0.9,IS
2026-01-27,2026-01-27 11:30:00,2026-01-27 15:15:00,2026,NSE-NIFTY,VP_TRAIL_SWING,LONG,25179.0,25173.9,24932.33,25622.25,-25.1,-667.5,0,SQUARE OFF,0.5392,25,55000,253.87,246.67,443.25,26060.0,25120.0,25770.0,136.9,full,,0,neutral,True,0.5,-2.6,0.45,OOS
2026-02-02,2026-02-02 12:00:00,2026-02-03 09:15:00,2026,NSE-NIFTY,VP_TRAIL_SWING,LONG,24988.1,26161.3,24680.54,25289.53,1153.2,28790.0,1,REGIME SHIFT,1.0,25,55000,300.0,307.56,301.43,25560.0,25100.0,25390.0,341.5,full,,0,neutral,True,0.5,-1.15,0.45,OOS
2026-02-20,2026-02-20 10:30:00,2026-02-20 15:15:00,2026,NSE-NIFTY,VP_TRAIL_SWING,LONG,25617.0,25582.4,25429.71,25806.75,-54.6,-1405.0,0,SQUARE OFF,0.4637,25,55000,226.43,187.29,189.75,25960.0,25580.0,25870.0,105.0,sub,2026-02-03,0,neutral,True,0.5,-1.7,0.45,OOS
2026-03-24,2026-03-24 11:45:00,2026-03-25 09:15:00,2026,NSE-NIFTY,VP_TRAIL_SWING,LONG,22800.0,23122.5,22545.41,23122.5,302.5,7522.5,1,TARGET HIT,1.0,25,55000,360.86,254.59,322.5,24040.0,23060.0,23230.0,443.0,sub,2026-03-09,1,neutral,True,0.5,-3.81,0.45,OOS
2026-04-16,2026-04-16 12:15:00,2026-04-16 15:15:00,2026,NSE-NIFTY,VP_TRAIL_SWING,SHORT,24164.8,24186.3,24392.82,23268.7,-41.5,-1077.5,0,SQUARE OFF,0.9233,25,55000,314.1,228.02,896.1,24040.0,22600.0,22970.0,290.0,full,,0,neutral,True,0.5,4.58,0.45,OOS
2026-05-05,2026-05-05 13:00:00,2026-05-06 09:15:00,2026,NSE-NIFTY,VP_TRAIL_SWING,LONG,24127.2,24234.3,23877.0,24234.3,87.1,2137.5,1,TARGET HIT,0.2676,25,55000,310.18,250.2,107.1,24440.0,24020.0,24270.0,83.0,full,,1,neutral,True,1.0,1.1,0.9,OOS
2024-01-18,2024-01-18 12:15:00,2024-01-18 12:45:00,2024,BSE-SENSEX,VP_TRAIL_SWING,LONG,71609.45,71267.87,71267.87,72630.0,-381.58,-3855.79,0,TRAIL STOP,0.3306,10,75000,512.89,341.58,1020.55,73280.0,71540.0,72630.0,169.55,full,,0,neutral,True,1.0,-0.47,0.9,IS
